T,P,rho_L,rho_V,u_L,u_V,h_L,h_V,s_L,s_V
186.8423637179168,115083.90627172886,1224.0783935378001,3.3565494491525807,3624.217242011677,341269.5129433128,3718.2340197599806,375555.8859031323,19.955851329912292,2010.0701085266912
187.09324684062514,116774.08133419428,1223.3357945723958,3.402342610129605,4055.2192012292644,341381.12848928175,4150.674661498081,375702.7987956533,22.26137932146151,2008.1808628325941
187.3441299633335,118483.73675211874,1222.5926851344418,3.4486191326298514,4486.261211132852,341492.59426735167,4583.173075724392,375849.45775252255,24.56403680031841,2006.2983177167346
187.59501308604183,120213.02773419098,1221.849062281227,3.4953825159985565,4917.344250786212,341603.9093356078,5015.730402926942,375995.8613419941,26.86383674379867,2004.4224340446488
187.84589620875016,121962.11004158716,1221.104923062138,3.5426362728480907,5348.469298653804,341715.07275155606,5448.347783899982,376142.00813195005,29.160792074833324,2002.5531729022766
188.09677933145852,123731.13998547116,1220.3602645185688,3.5903839290927886,5779.63733262524,341826.08357209136,5881.026359770612,376287.8966898681,31.454915662403614,2000.6904955942555
188.34766245416685,125520.27442448729,1219.615083683832,3.6386290239849366,6210.849330041667,341936.94085346523,6313.7672720257215,376433.52558279113,33.74622032197327,1998.834363642215
188.5985455768752,127329.67076224733,1218.8693775830675,3.687375110151961,6642.106267723086,342047.6436512525,6746.571662543154,376578.8933772923,36.03471881592988,1996.9847387830857
188.84942869958354,129159.48694480823,1218.1231432331497,3.7366257536347116,7073.4091219948305,342158.19102031813,7179.440673618746,376723.99863944214,38.32042385401045,1995.1415829674208
189.1003118222919,131009.88145814586,1217.3763776425985,3.786384533927024,7504.758868714367,342268.58201478206,7612.3754479952295,376868.83993477287,40.603348093739676,1993.304858357717
189.35119494500023,132881.01332561954,1216.6290778114833,3.8366550440163825,7936.156483296645,342378.8156879852,8045.37712889027,377013.4158282436,42.88350414084229,1991.4745273267595
189.60207806770856,134773.04210543394,1215.881240731333,3.8874408904258795,8367.602940743533,342488.8910924537,8478.446860027287,377157.7248842036,45.160904549684574,1989.650552455961
189.85296119041692,136686.12788809286,1215.1328633850396,3.9387456932573413,8799.099215668393,342598.8072798624,8911.585785662295,377301.765666355,47.43556182368389,1987.8328965337228
190.10384431312525,138620.43129384855,1214.3839427467647,3.9905730862356843,9230.64628232479,342708.5633009988,9344.795050613851,377445.5367377146,49.70748841574006,1986.0215225538007
190.3547274358336,140576.1134701476,1213.6344757818438,4.042926716754589,9662.245114632407,342818.15820572537,9778.075800292754,377589.0366605758,51.97669672864127,1984.2163937136736
190.60561055854194,142553.33608906952,1212.884459446691,4.095810245923322,10093.89668620521,342927.5910429419,10211.429180730287,377732.2639964681,54.24319911549121,1982.4174734129363
190.85649368125027,144552.26134476459,1212.1338906887013,4.149227348614953,10525.601970377955,343036.8608605471,10644.856338608575,377875.2173061179,56.507007880114315,1980.6247252516876
191.10737680395863,146573.05195088513,1211.382766446154,4.203181713515764,10957.361940234781,343145.96670539957,11078.358421289959,378017.8951494061,58.7681352774752,1978.8381130289322
191.35825992666696,148615.8711380139,1210.631083648114,4.257677043175984,11389.177568635214,343254.90762327844,11511.93657684616,378160.29608532786,61.02659351408137,1977.0576007409975
191.60914304937532,150680.8826510913,1209.8788392143342,4.312717054061875,11821.049828242576,343363.68265884323,11945.591954087657,378302.41867194854,63.28239474839295,1975.2831525799484
191.86002617208365,152768.25074683633,1209.1260300551542,4.36830547660907,12252.979691552437,343472.29085559316,12379.325702596056,378444.26146636135,65.53555109123138,1973.514732932022
192.110909294792,154878.14019116896,1208.3726530714005,4.424446055277332,12684.968130919073,343580.73125582613,12813.138972750827,378585.823024643,67.78607460617881,1971.7523063760664
192.36179241750034,157010.71625662647,1207.6187051542865,4.481142548606574,13117.016118583375,343689.0029005971,13247.032915761118,378727.101901809,70.03397730997752,1969.9958376819839
192.61267554020867,159166.14471978176,1206.8641831853095,4.538398729274328,13549.124626702527,343797.104829676,13681.008683696427,378868.0966517686,72.27927117293754,1968.2452918091924
192.86355866291703,161344.5918586572,1206.1090840361478,4.596218384154545,13981.294627376996,343905.03608150454,14115.0674295169,379008.8058272777,74.52196811932706,1966.500633905091
193.11444178562536,163546.22445013816,1205.3534045685583,4.654605314377763,14413.52709267843,344012.79569315363,14549.210307102796,379149.22797989304,76.7620800277699,1964.7618293035327
193.36532490833372,165771.2097673874,1204.5971416342718,4.713563335392767,14845.822994678272,344120.38270027924,14983.438471286336,379289.36165992403,78.99961873163782,1963.0288435233063
193.61620803104205,168019.7155772556,1203.8402920748877,4.77309627702955,15278.183305477241,344227.7961370784,15417.753077881975,379429.2054163845,81.23459601944782,1961.301642266634
193.86709115375038,170291.91013769543,1203.0828527217677,4.833207983563824,15710.608997232894,344335.0350362443,15852.155283718312,379568.75779694424,83.46702363524658,1959.5801914176639
194.11797427645874,172587.96219517294,1202.3248203959306,4.893902313782892,16143.101042188611,344442.0984289213,16286.646246668079,379708.017347879,85.69691327900031,1957.8644570409876
194.36885739916707,174908.04098207955,1201.5661919079428,4.95518314105299,16575.66041270173,344548.9853446591,16721.22712567985,379846.9826140204,87.9242766069792,1956.1544053801513
194.61974052187543,177252.31621414752,1200.806964057811,5.017054353388173,17008.288081274364,344655.69481136644,17155.899080809868,379985.65213870484,90.14912523214912,1954.4500028561854
194.87062364458376,179620.95808786192,1200.0471336348726,5.0795198535205826,17440.985020580796,344762.2258552647,17590.663273253584,380124.02446372213,92.37147072454707,1952.7512160661402
195.1215067672921,182014.13727787865,1199.2866974176857,5.1425835589723174,17873.752203497643,344868.57750084077,18025.520865377766,380262.0981292632,94.59132461166612,1951.0580117816241
195.37238989000045,184432.02493444085,1198.5256521739173,5.206249402128758,18306.590603132194,344974.7487707992,18460.47302075069,380399.87167386705,96.80869837883202,1949.370356947359
195.62327301270878,186874.79268079755,1197.7639946602317,5.2705213303134215,18739.501192853542,345080.7386860142,18895.520904177287,380537.34363436745,99.02360346958667,1947.6882186797404
195.87415613541714,189342.61261062702,1197.001721622177,5.335403305864425,19172.484946320466,345186.5462654818,19330.665681728402,380674.5125458386,101.23605128605983,1946.011564265404
196.12503925812547,191835.6572854587,1196.2388297940734,5.400899306212424,19605.542837512377,345292.1705262696,19765.908520775614,380811.37694154057,103.44605318934357,1944.3403611597998
196.3759223808338,194354.09973210198,1195.4753158988947,5.467013323960207,20038.675840758864,345397.6104834684,20201.25059002204,380947.9353528634,105.65362049987056,1942.6745769857791
196.62680550354216,196898.11344007548,1194.711176648155,5.533749366963838,20471.88493076974,345502.8651501423,20636.69305953686,381084.1863092718,107.85876449778122,1941.0141795321872
196.8776886262505,199467.8723590395,1193.9464087417916,5.601111458415378,20905.171082665423,345607.9335372775,21072.237100787625,381220.12833824754,110.06149642329326,1939.3591367524612
197.12857174895885,202063.55089623478,1193.1810088680463,5.669103636927329,21338.53527200743,345712.81465373293,21507.883886672647,381355.75996523345,112.26182747707847,1937.7094167632395
197.37945487166718,204685.3239139217,1192.4149737033474,5.737729956618589,21771.978474827705,345817.5075061873,21943.634591555714,381491.0797135736,114.45976882061407,1936.064987842978
197.63033799437554,207333.3667268273,1191.6482999121897,5.8069944872021715,22205.50166766126,345922.0110990896,22379.490391299343,381626.086104457,116.65533157656766,1934.4258184305743
197.88122111708387,210007.85509959294,1190.8809841470131,5.8769013140745106,22639.105827575644,346026.3244346049,22815.45246329795,381760.77765685704,118.84852682914835,1932.7918771239997
198.1321042397922,212708.9652442307,1190.1130230480815,5.947454538406518,23072.791932202006,346130.4465125638,23251.52198651227,381895.15288747207,121.03936562447379,1931.1631326789375
198.38298736250056,215436.87381758224,1189.3444132433585,6.018658277236307,23506.560959766794,346234.3763304081,23687.700141503472,382029.21031066566,123.22785897093308,1929.5395540074317
198.6338704852089,218191.75791878242,1188.5751513483856,6.09051666356361,23940.41388912303,346338.1128831382,24123.988110468035,382162.94843840477,125.41401783954734,1927.92111017654
198.88475360791725,220973.79508673225,1187.8052339661542,6.163033846446022,24374.351699781266,346441.6551632591,24560.387077272277,382296.3657801988,127.59785316432449,1926.3077704069983
199.13563673062558,223783.16329757252,1187.034657686982,6.236213991096867,24808.375371941525,346545.0021607267,24996.89822748612,382429.460843038,129.77937584262128,1924.6995040718914
199.38651985333394,226620.04096216874,1186.263419088383,6.310061278984983,25242.48588652604,346648.15286289237,25433.5227484201,382562.2321313296,131.95859673550234,1923.096280695325
199.63740297604227,229484.60692359746,1185.4915147349413,6.38457990793614,25676.684225209214,346751.10625444876,25870.261829157545,382694.67814683565,134.13552666808766,1921.4980699511173
199.8882860987506,232377.04045464395,1184.7189411781806,6.4597740922364,26110.971370452247,346853.86131737416,26307.116660594722,382826.7973886089,136.31017642991335,1919.9048416614885
200.13916922145896,235297.52125530373,1183.9456949564317,6.535648062737215,26545.348305533207,346956.4170308765,26744.08843547118,382958.5883529278,138.48255677528164,1918.3165657957563
200.3900523441673,238246.22945029073,1183.1717725947026,6.612206066962365,26979.816014582313,347058.7723713371,27181.17834841124,383090.0495332323,140.6526784236159,1916.7332124690495
200.64093546687565,241223.34558655688,1182.397170604545,6.689452369216832,27414.37548261156,347160.92631225486,27618.387595955108,383221.1794200578,142.82055205980606,1915.154751941017
200.89181858958398,244229.05063081376,1181.6218854839183,6.767391250697436,27849.027695550736,347262.8778241881,28055.717376599554,383351.97650096973,144.98618833456436,1913.581154614551
201.1427017122923,247263.5259670675,1180.8459137170553,6.846027009605487,28283.77364027804,347364.6258746976,28493.168890830904,383482.4392604954,147.1495978647701,1912.0123910345133
201.39358483500067,250326.95339415822,1180.069251774324,6.925363961261264,28718.614304655184,347466.16942828905,28930.743341165355,383612.5661800582,149.31079123381758,1910.44843188647
201.644467957709,253419.51512330843,1179.2918961120904,7.005406438220443,29153.550677560383,347567.50744635455,29368.441932184527,383742.355737909,151.46977899196395,1908.8892479954372
201.89535108041736,256541.39377568234,1178.5138431725784,7.0861587903925365,29588.583748921956,347668.6388871139,29806.265870572122,383871.80640905787,153.6265716566753,1907.3348103246242
202.1462342031257,259692.77237995015,1177.7350893837288,7.16762538516121,30023.714509752608,347769.5627055554,30244.216365153807,384000.916665205,155.78117971296882,1905.7850899741939
202.39711732583402,262873.834369866,1176.9556311590568,7.2498106075066975,30458.943952183745,347870.27785337734,30682.294626933613,384129.68497467134,157.9336136137599,1904.240058180022
202.64800044854238,266084.7635818515,1176.1754648975095,7.332718860130154,30894.273069499315,347970.7832789267,31120.501869132695,384258.109802328,160.08388378020146,1902.699686312466
202.8988835712507,269325.74425258953,1175.3945869833203,7.416354563580045,31329.702856171167,348071.0779271399,31558.83930722783,384386.1896095262,162.2320006020281,1901.1639458751436
203.14976669395907,272596.96101663087,1174.6129937858611,7.50072215638066,31765.234307893683,348171.16073948203,31997.308158990672,384513.9228540252,164.37797443789862,1899.6328085037105
203.4006498166674,275898.59890400566,1173.8306816594975,7.585826095162604,32200.868421618638,348271.03065388533,32435.90964452626,384641.307989921,166.52181561573204,1898.1062459646541
203.65153293937573,279230.8433378506,1173.0476469434363,7.67167085479548,32636.606195590954,348370.68660468835,32874.64498631277,384768.3434675739,168.66353443305158,1896.5842301540833
203.9024160620841,282593.88013204274,1172.2638859615784,7.758260928522642,33072.44862938471,348470.1275225737,33313.515409241685,384895.02773353504,170.80314115732273,1895.0667330965352
204.15329918479242,285987.8954888445,1171.4793950223634,7.845600828098052,33508.39672393692,348569.3523345053,33752.522140656416,385021.35923047294,172.94064602628563,1893.553726943776
204.40418230750078,289413.0759965624,1170.6941704186177,7.933695083925415,33944.451481586366,348668.35996366706,34191.666410394326,385147.3363970999,175.07605924829926,1892.045183973623
204.6550654302091,292869.60862721247,1169.908208427399,8.022548245199365,34380.61390610829,348767.14932939806,34630.94945082661,385272.9576680962,177.2093910026776,1890.5410765887566
204.90594855291747,296357.6807342021,1169.1215053098394,8.112164880048997,34816.88500275177,348865.71934713033,35070.37249689914,385398.22147403576,179.34065144002332,1889.041377315554
205.1568316756258,299877.4800500178,1168.3340573109854,8.202549575683477,35253.26577827562,348964.0689283245,35509.936786172504,385523.12624130957,181.46985068256282,1887.546058802916
205.40771479833415,303429.19468393206,1167.545860659643,8.293706938540124,35689.757240986524,349062.19698040513,35949.64355886754,385647.6703920491,183.5969988244825,1886.0550938211059
205.65859792104249,307013.01311971137,1166.7569115682122,8.385641594434466,36126.36040077534,349160.1024066963,36389.49405790242,385771.85234404996,185.72210593225992,1884.5684552605962
205.90948104375082,310629.1242133495,1165.9672062325253,8.47835818871295,36563.07626915596,349257.7841063564,36829.48952893923,385895.6705106933,187.84518204500242,1883.0861161309153
206.16036416645917,314277.7171908042,1165.1767408316814,8.571861386407758,36999.90585930199,349355.24097431224,37269.63122042261,386019.12330086785,189.9662371747758,1881.608049559505
206.4112472891675,317958.98164574726,1164.3855115278807,8.66615587239398,37436.85018608615,349452.47190119355,37709.92038362593,386142.20911889116,192.08528130694057,1880.1342287905834
206.66213041187586,321673.1075373319,1163.5935144662553,8.761246351549323,37873.91026611841,349549.4757732657,38150.358272693215,386264.92636443,194.2023244004829,1878.6646271840052
206.9130135345842,325420.28518796735,1162.8007457747,8.857137548916022,38311.0871177845,349646.25147236366,38590.946144682304,386387.2734324199,196.31737638834562,1877.1992182141437
207.16389665729253,329200.7052811127,1162.0072015637013,8.953834209865398,38748.38176128538,349742.79787582386,39031.685259610334,386509.248712985,198.43044717776172,1875.7379754687602
207.41477978000088,333014.55885908013,1161.2128779261634,9.051341100264734,39185.79521867573,349839.11385641666,39472.576880496934,386630.85059135593,200.54154665057993,1874.2808726478922
207.66566290270922,336862.0373208515,1160.417770937234,9.14966300664666,39623.328513905,349935.1982822786,39913.62227340948,386752.07744778856,202.6506846636032,1872.8278835627405
207.91654602541757,340743.3324199128,1159.621876654126,9.248804736381148,40060.98267285607,350031.05001684296,40354.82270750869,386872.92765748105,204.7578710489116,1871.378982134563
208.1674291481259,344658.6362620967,1158.8251911159389,9.34877111784989,40498.75872338677,350126.667918771,40796.17945509332,386993.39959049044,206.8631156141988,1869.934142393575
208.41831227083424,348608.141303445,1158.027710343479,9.449567000623432,40936.65769536959,350222.05084188224,41237.69379164697,387113.4916116488,208.96642814309683,1868.4933384778499
208.6691953935426,352592.0403480821,1157.229430339075,9.551197255640776,41374.68062073418,350317.19763508457,41679.36699588472,387233.2020804793,211.06781839551255,1867.0565446322344
208.92007851625092,356610.5265461021,1156.4303470863954,9.653666775391645,41812.82853350546,350412.10714230326,42121.200349797014,387352.52935111,213.16729610794533,1865.623735207257
209.17096163895928,360663.79339147586,1155.6304565502592,9.756980474101496,42251.102469849684,350506.7782024107,42563.195138701725,387471.4717721889,215.2648709938307,1864.1948846580501
209.42184476166761,364752.03471996606,1154.82975467645,9.8611432879191,42689.50346811237,350601.20964915375,43005.352651286965,387590.0276867965,217.3605527438581,1862.7699675432743
209.67272788437594,368875.4447070641,1154.0282373915243,9.96616017510696,43128.03256886365,350695.40031108324,43447.6741796627,387708.19543235964,219.45435102630842,1861.3489585240457
209.9236110070843,373034.21786593786,1153.225900602618,10.072036116234436,43566.69081493871,350789.34901147994,43890.16101940724,387825.9733405631,221.54627548737352,1859.9318323628665
210.17449412979263,377228.54904539493,1152.422740197254,10.17877611437361,44005.4792514826,350883.05456828256,44332.8144696171,387943.35973726056,223.63633575149626,1858.5185639225704
210.425377252501,381458.633427866,1151.6187520431415,10.286385195298115,44444.398925992056,350976.5157940143,44775.635832955486,388060.35294238647,225.7245414216877,1857.1091281652568
210.67626037520932,385724.66652739723,1150.813931987982,10.394868407684648,44883.45088836066,351069.73149570817,45218.62641570323,388176.95126986486,227.8109020798665,1855.7035001512443
210.92714349791765,390026.84418766544,1150.0082758592634,10.504230823317526,45322.63619092237,351162.70047483296,45661.787527808236,388293.15302751976,229.89542728718212,1854.3016550380162
211.178026620626,394365.3625800055,1149.2017794640583,10.614477537296079,45761.955888496654,351255.42152721825,46105.120482937135,388408.95651698293,231.97812658434682,1852.9035680791796
211.42890974333434,398740.41820145346,1148.3944385888185,10.725613668244987,46201.41103843177,351347.89344297827,46548.62659852399,388524.36003360216,234.0590094919611,1851.5092146234258
211.6797928660427,403152.20787281176,1147.5862489991662,10.837644358527761,46641.002700652956,351440.11500643677,46992.3071958266,388639.36186634883,236.13808551084975,1850.1185701134907
211.93067598875103,407600.928736723,1146.7772064396843,10.950574774463037,47080.731937705255,351532.0849960491,47436.16359997384,388753.96029772295,238.21536412238325,1848.7316100851226
212.1815591114594,412086.77825576975,1145.9673066337039,11.06441010654416,47520.599814801215,351623.8021843261,47880.19714002147,388868.15360366047,240.29085478881316,1847.3483101660593
212.43244223416772,416609.954210581,1145.156545283091,11.179155569661663,47960.60739986757,351715.26533775567,48324.40914900548,388981.9400534369,242.36456695360096,1845.9686460749963
212.68332535687608,421170.6546979665,1144.344918068021,11.2948164033291,48400.75576359196,351806.4732167246,48768.80096399262,389095.31790957187,244.43651004175067,1844.5925936205722
212.9342084795844,425769.0781290599,1143.5324206467692,11.411397871911872,48841.04597947001,351897.4245754395,49213.37392613927,389208.2854277324,246.50669346013336,1843.220128700347
213.18509160229274,430405.42322748643,1142.7190486554807,11.528905264859484,49281.47912385401,351988.1181618473,49658.129380742495,389320.8408566354,248.5751265978257,1841.8512272997937
213.4359747250011,435079.88902754383,1141.9047977079497,11.6473438969409,49722.05627600063,352078.5527175555,50103.0686772976,389432.9824379495,250.64181882643754,1840.485865491284
213.68685784770943,439792.6748724007,1141.0896633953898,11.766719108483247,50162.77851811898,352168.7269777506,50548.193169552476,389544.70840619534,252.7067795004401,1839.1240194330842
213.9377409704178,444543.98041231843,1140.2736412862039,11.887036265613947,50603.64693542188,352258.63967111736,50993.50421556564,389656.01698864624,254.770017957508,1837.765665368351
214.18862409312612,449334.0056028836,1139.4567269257514,12.008300760506105,51044.66261617393,352348.2895197566,51439.003177762985,389766.9064052269,256.8315435188436,1836.4107796241344
214.43950721583445,454162.9507032663,1138.6389158361114,12.130518011627489,51485.826651742325,352437.6752391027,51884.691422993696,389877.3748684123,258.8913654895162,1835.0593386103778
214.6903903385428,459031.0162744926,1137.8202035158458,12.25369346399288,51927.14013664712,352526.79553783993,52330.57032259049,389987.4205831243,260.94949315879046,1833.7113188189264
214.94127346125114,463938.40317773493,1137.0005854397568,12.377832589419933,52368.60416861366,352615.6491178187,52776.64125242804,390097.04174662894,263.0059358004699,1832.3666968225368
215.1921565839595,468885.3125726274,1136.1800570586443,12.502940886788767,52810.21984862189,352704.234673971,53222.90559298099,390206.2365484317,265.0607026732199,1831.0254492738868
215.44303970666783,473871.9459155917,1135.3586137990567,12.629023882304946,53251.98828096111,352792.5508942252,53669.36472938622,390315.0031701726,267.1138030209147,1829.687552904597
215.69392282937616,478898.5049581908,1134.536251063044,12.756087129766344,53693.91057328094,352880.5964594193,54116.020051501706,390423.3397855194,269.16524607296986,1828.3529845242413
215.94480595208452,483965.191745496,1133.712964227901,12.884136210833583,54135.98783664555,352968.3700432151,54562.87295396944,390531.2445600609,271.2150410446784,1827.0217210193716
216.19568907479285,489072.2086144742,1132.8887486459155,13.013176735304246,54578.221185586444,353055.8703120101,55009.92483627525,390638.715651199,273.2631971375511,1825.6937393525407
216.4465721975012,494219.75819240016,1132.0635996441058,13.143214341391019,55020.611738158215,353143.09592485003,55457.17710281419,390745.75120803935,275.3097235396574,1824.369016561328
216.69745532020954,499408.04339528014,1131.237512523961,13.274254696003528,55463.16061599106,353230.04553333874,55904.63116295036,390852.34937128087,277.35462942595933,1823.0475297573662
216.94833844291787,504637.2674263045,1130.410482561174,13.406303495034267,55905.86894434935,353316.7177815497,56352.28843108521,390958.50827310607,279.3979239586604,1821.7292561253728
217.19922156562623,509907.6337743143,1129.582505005373,13.539366463648383,56348.737852185615,353403.11130593484,56800.15032671876,391064.2260370674,281.4396162875449,1820.4141729221833
217.45010468833456,515219.3462122889,1128.7535750798513,13.673449356577459,56791.76847219678,353489.22473523335,57248.21827451557,391169.50077797496,283.47971555031666,1819.1022574757824
217.70098781104292,520572.6087958591,1127.92368798129,13.808557958417568,57234.96194088253,353575.05669038004,57696.49370437185,391274.3306017821,285.51823087294855,1817.793487184344
217.95187093375125,525967.6258618332,1127.092838879481,13.944698083931208,57678.31939860355,353660.6057844116,58144.97805148304,391378.71360547043,287.55517137002886,1816.487839515269
218.20275405645958,531404.6020267525,1126.2610229170443,14.081875578353644,58121.84198963744,353745.8706223741,58593.67275640805,391482.6478769333,289.59054614509915,1815.185292004223
218.45363717916794,536883.742185461,1125.4282352091418,14.220096317703408,58565.53086224084,353830.84980122716,59042.57926514129,391586.13149485824,291.62436429101325,1813.8858222541808
218.7045203018763,542405.251509698,1124.59447084319,14.359366209097072,59009.38716870722,353915.5419097495,59491.69902918026,391689.16252860834,293.6566348902785,1812.5894079344694
218.95540342458463,547969.335446714,1123.759724878566,14.499691191068479,59453.41206542688,353999.94552844204,59941.033505593885,391791.7390381031,295.6873670154065,1811.2960267798114
219.20628654729296,553576.1997179086,1122.9239923463115,14.64107723389242,59897.60671295013,354084.059229431,60390.58415709708,391893.8590736964,297.7165697292697,1810.0056565893715
219.4571696700013,559226.050317486,1122.0872682488332,14.7835303399127,60341.97227604595,354167.8815763694,60840.35245211772,391995.52067605586,299.7442520854465,1808.7182752258059
219.70805279270965,564919.093511137,1121.2495475595974,14.927056543874892,60786.509923766534,354251.4111243388,61290.339864871734,392096.7218760382,301.7704231285839,1807.4338606143092
219.958935915418,570655.5358347375,1120.4108252228245,15.071661913263586,61231.22082950983,354334.6464197486,61740.547875436256,392197.4606945656,303.7950918947479,1806.1523907416642
220.20981903812634,576435.5840930752,1119.5710961531756,15.217352548644454,61676.10617108243,354417.5860002353,62190.97796982192,392297.73514249985,305.818267411781,1804.873843655293
220.46070216083467,582259.4453585969,1118.730355235437,15.364134584011063,62121.16713076498,354500.22839456063,62641.6316400487,392397.54322051443,307.8399586996663,1803.5981974623082
220.71158528354303,588127.3269701753,1117.888597324201,15.51201418713645,62566.404895376894,354582.57212250854,63092.51038422261,392496.8829189675,309.86017477087984,1802.325430328566
220.96246840625136,594039.4365318997,1117.0458172435422,15.660997559929601,63011.82065634214,354664.61569478177,63543.61570660948,392595.7522177712,311.8789246307621,1801.0555204777177
221.21335152895972,599995.9819118946,1116.202009786689,15.811090938797049,63457.415609756594,354746.3576128958,63994.94911771604,392694.14908626134,313.8962172778761,1799.7884461902634
221.46423465166805,605997.1712411513,1115.357169715691,15.962300595009289,63903.19095645412,354827.79636907356,64446.51213436499,392792.07148306404,315.9120617043725,1798.5241858026066
221.71511777437638,612043.2129123939,1114.5112917610838,16.11463283507256,64349.14790207671,354908.9304461388,64898.30627977699,392889.5173559636,317.92646689636456,1797.262717706107
221.96600089708474,618134.3155789607,1113.6643706215466,16.268094001105652,64795.28765714107,354989.7583174065,65350.333083649304,392986.4846417655,319.9394418342863,1796.0040203461347
222.21688401979307,624270.6881537103,1112.816400963558,16.42269047122202,65241.61143711046,355070.278446575,65802.59408223744,393082.9712661611,321.9509954932759,1794.7480722211271
222.46776714250143,630452.5398079575,1111.967377421045,16.578428659917375,65688.12046246436,355150.48928761424,66255.09081843848,393178.97514358896,323.96113684354026,1793.4948518816384
222.71865026520976,636680.0799704201,1111.117294595025,16.735315018462465,66134.81595877084,355230.38928465545,66707.82484187187,393274.4941770956,325.96987485073964,1792.2443379293961
222.9695333879181,642953.5183262076,1110.266147053256,16.89335603530174,66581.69915675736,355309.9768718771,67160.7977089673,393369.5262581942,327.9772184763556,1790.9965090163562
223.22041651062645,649273.0648158184,1109.41392932986,17.05255823645727,67028.77129238461,355389.2504733918,67614.0109830455,393464.0692667216,329.9831766780762,1789.7513438437534
223.47129963333478,655638.9296341671,1108.560635924964,17.21292818593849,67476.03360692205,355468.2085031308,68067.4662344094,393558.1210706953,331.9877584101821,1788.5088211611546
223.72218275604314,662051.323229641,1107.7062613043208,17.374472486157867,67923.48734702008,355546.84936472727,68521.16504042748,393651.6795261661,333.9909726239232,1787.2689197655143
223.97306587875147,668510.4563031718,1106.8507998989314,17.537197778352123,68371.13376478846,355625.1714513987,68975.10898562567,393744.74247707165,335.99282826790994,1786.0316185002177
224.2239490014598,675016.5398073422,1105.9942461046612,17.701110743009753,68818.9741178708,355703.1731458281,69429.29966177321,393837.30775508744,337.99333428850116,1784.7968962541393
224.47483212416816,681569.7849455108,1105.1365942818484,17.866218100304355,69267.00966952513,355780.85282004316,69883.73866797786,393929.3731794748,339.9924996302011,1783.564731960687
224.7257152468765,688170.4031709617,1104.2778387549126,18.032526610534163,69715.24168869974,355858.20883529494,70338.42761077377,394020.93655693013,341.9903332360473,1782.3351045968536
224.97659836958485,694818.6061860874,1103.417973811951,18.20004307456793,70163.67145011504,355935.2395419344,70793.36810421731,394111.99568142934,343.98684404801133,1781.1079931822578
225.22748149229318,701514.605941587,1102.5569937043351,18.368774334296972,70612.30023434237,356011.94327928824,71248.56176997907,394202.548334072,345.98204100739645,1779.8833767781978
225.4783646150015,708258.6146356998,1101.6948926462987,18.538727273093862,71061.12932788812,356088.31837553286,71704.01023744223,394292.5922829238,347.97593305524606,1778.6612344866855
225.72924773770987,715050.8447134582,1100.8316648145214,18.709908816277498,71510.16002327384,356164.3631475668,72159.71514379639,394382.1252828565,349.9685291327409,1777.4415454494945
225.98013086041823,721891.5088659683,1099.9673043477044,18.882325931584866,71959.3936191216,356240.0759008822,72615.67813413666,394471.1450753869,351.95983818161403,1776.224288847198
226.23101398312656,728780.8200297194,1099.1018053461446,19.055985629649612,72408.83142023839,356315.454929434,73071.90086156334,394559.649388512,353.94986914455825,1775.0094438982087
226.4818971058349,735718.9913859186,1098.2351618712964,19.230894964487472,72858.47473770285,356390.49851550837,73528.38498728244,394647.63593654486,355.9386309656466,1773.7969898578085
226.73278022854325,742706.2363598526,1097.3673679453336,19.40706103398865,73308.3248889505,356465.2049295891,73985.13218070622,394735.1024199462,357.9261325907403,1772.5869060171901
226.98366335125158,749742.7686202723,1096.4984175507018,19.584490980417208,73758.38319786385,356539.57243022264,74442.14411955792,394822.0465251555,359.9123829679203,1771.379171702482
227.23454647395994,756828.8020788141,1095.6283046296637,19.7631919909179,74208.65099486052,356613.5992638811,74899.42248997517,394908.46592441894,361.89739104790317,1770.173766273778
227.48542959666827,763964.5508894374,1094.7570230838414,19.94317129803003,74659.12961698441,356687.283664824,75356.9689866169,394994.35827561555,363.88116578447483,1768.970669124165
227.7363127193766,771150.2294478995,1093.8845667737485,20.124436180209035,75109.82040799713,356760.62385495816,75814.78531276964,395079.7212220818,365.86371613491866,1767.7698596787443
227.98719584208496,778386.0523912528,1093.0109295183165,20.30699396235548,75560.72471847126,356833.6180436964,76272.87318045789,395164.5523924334,367.84505106045026,1766.5713173936497
228.2380789647933,785672.2345973682,1092.136105094418,20.490852016351706,76011.8439058835,356906.26442781277,76731.23431055208,395248.84940038476,369.82517952665654,1765.3750217550657
228.48896208750165,793008.9911844962,1091.2600872363766,20.67601776160652,76463.17933471144,356978.5611912986,77189.87043288248,395332.6098445668,371.80411050393764,1764.1809522782398
228.73984521020998,800396.5375108432,1090.382869635474,20.86249866560757,76914.73237652938,357050.5065052142,77648.78328635165,395415.83130834124,373.7818529679524,1762.989088506493
228.9907283329183,807835.0891741898,1089.50444593945,21.05030224448206,77366.5044101066,357122.0985275404,78107.97461904824,395498.51135961484,375.7584159000705,1761.7994100102235
229.24161145562667,815324.8620115294,1088.6248097519936,21.23943606356556,77818.49682150685,357193.33540302736,78567.44618836619,395580.6475506482,377.733808287822,1760.6118963859096
229.492494578335,822866.0720987353,1087.7439546322257,21.429907737979093,78270.7110041887,357264.2152630418,79027.19976111906,395662.2374178647,379.7080391253586,1759.4265272551088
